Date,Currency_pair,Prediction_action,Day Open,Day Close,Day High,Day Low,Day Average,Momentum_3day,Momentum_4day,Momentum_5day,Momentum_8day,Momentum_9day,Momentum_10day,Roc_3day,Roc_4day,Roc_5day,Roc_8day,Roc_9day,Roc_10day,Fast_k_3day,Fast_d_3day,Fast_k_4day,Fast_d_4day,Fast_k_5day,Fast_d_5day,Fast_k_8day,Fast_d_8day,Fast_k_9day,Fast_d_9day,Fast_k_10day,Fast_d_10day,PROC_12day,PROC_13day,PROC_14day,PROC_15day,Weighted_Close_Price,WILLIAM_A_D,ADOSC_1day,ADOSC_2day,ADOSC_3day,ADOSC_4day,ADOSC_5day,EMA_12Day,EMA_26Day,MACD,CCI,BOLLINGER_BANDS_LOW,BOLLINGER_BANDS_HIGH,HEIKIN_ASHI_XCLOSE,HEIKIN_ASHI_XOPEN,HEIKIN_ASHI_XHIGH,HEIKIN_ASHI_XLOW,2DAY_HIGH,2DAY_LOW,1DAY_HIGH_LOW_AVG,2DAY_HIGH_LOW_AVG,High_slope_3day,High_slope_4day,High_slope_5day,High_slope_8day,High_slope_10day,High_slope_12day,High_slope_15day,High_slope_20day,High_slope_25day,High_slope_30day,Pips,Prediction_Pips,Volume
'2014-08-11', ' EUR_USD', 'sell', ' 1.3404099999999999', ' 1.33823', ' 1.340855', ' 1.3380649999999998', ' 1.3390616247933886', 0.0025100000000002343, 0.0002500000000000835, 0.0010850000000000026, -0.0048600000000000865, -0.0006799999999997919, -0.0012449999999999406, 0.0018791363459409417, 0.00018684883182116586, 0.0008114303235625176, -0.0036185214691495625, -0.0005078758094269159, -0.0009294686350995282, 79.26046993901751, -14.93832710575839, 89.28084866759811, 70.65763934325469, 36.035494962536866, 68.19227118971749, 5.7314369315704425, -166.5605558698258, 36.642580733540434, -113.02404824239443, 31.436785175073734, 24.603600946728204, -0.00410420131795851, -0.0034701278585737537, -0.0035888462827145863, -0.006163991890266072, 1.338845, 0.006265000000000187, -5334, -394, 22148, -13087, 28042, 0.20622230769230768, 0.09929222222222221, 0.10693008547008546, -69.17989972532878, 1.3358284999999999, 1.3494185, 1.3393899999999999, 1.3407, 1.340855, 1.3380649999999998, 1.3413599999999999, 1.3380649999999998, 2.0098874999999996, 1.3401174999999999, 0.00036124999999997964, 0.0004069999999999574, -0.00027250000000004587, -0.0004027777777777766, -6.272727272727995e-05, -0.00027153846153846406, -0.00047875, -0.0006076190476190526, -0.0007676923076923154, -0.0006479032258064558, -21.799999999998487, -17.199999999999438, ' 6050.'
'2014-08-12', ' EUR_USD', 'hold', ' 1.338205', ' 1.3364850000000001', ' 1.33832', ' 1.33361', ' 1.335751196381121', -0.0047399999999999665, 0.0007650000000003487, -0.001494999999999802, -0.0063149999999998485, -0.006604999999999972, -0.0024249999999996774, -0.0035340826483252, 0.0005727248225678652, -0.0011173560142900508, -0.00470285969615717, -0.00491776426002723, -0.0018111747615595355, 23.92371242356379, -116.44822856533125, 48.593170594543885, -81.37424014486815, 57.582968520102405, 43.36661717940336, -543.0052772890236, -245.60475312033137, -20.587924767346742, -255.74562376506705, -23.11564672441873, -195.56961626026305, -0.003348309998321864, -0.0054028108011565015, -0.004769564148962307, -0.0048881277688840406, 1.3362250000000002, 0.0030400000000003757, 1744, -5334, -394, 22148, -13087, 0.20588153846153848, 0.09912814814814815, 0.10675339031339033, -118.61383093249383, 1.33552325, 1.34806625, 1.336655, 1.3393199999999998, 1.3393199999999998, 1.33361, 1.340855, 1.33361, 2.005125, 1.3377124999999999, -0.0012425000000000352, -0.0002180000000000071, -8.333333333336117e-05, -0.0005677777777777967, -0.00015999999999999852, -0.00047269230769231285, -0.0005778124999999967, -0.0007185714285714308, -0.0009898076923076948, -0.0007556451612903235, -17.199999999999438, 0.7500000000004725, ' 7903.'
'2014-08-13', ' EUR_USD', 'hold', ' 1.336525', ' 1.3366', ' 1.34152', ' 1.33424', ' 1.3375353320227175', -0.0038449999999998763, -0.004625000000000101, 0.0008800000000002139, -0.005554999999999977, -0.006199999999999983, -0.006490000000000107, -0.002868450402664695, -0.0034483401368153002, 0.0006588207109276002, -0.0041388662263300265, -0.004617217753946964, -0.004832140809625644, -306.81138364245015, -98.61261891148693, 25.209332483706913, -111.36970991935635, 50.61422470606856, -76.99594215089157, -198.39276745353058, -42.386479640726556, -532.358114989251, -239.72983149187837, -18.853410959110565, -249.86809780063072, -0.0021463633139849276, -0.0032625515017056963, -0.005317229087364178, -0.004683927946443959, 1.3372400000000002, -0.0020449999999998525, -4024, 1744, -5334, -394, 22148, 0.20561307692307695, 0.0989988888888889, 0.10661418803418805, -84.55154560682395, 1.3353785, 1.3466505000000004, 1.33722125, 1.337345, 1.34152, 1.33424, 1.34152, 1.33361, 2.00864, 1.3369225, 4.0000000000040004e-05, -0.00035400000000000985, 0.00035166666666667606, -0.00017944444444446047, -0.0002690909090908956, -1.9230769230724413e-06, -0.00012218749999999556, -0.0006378571428571451, -0.0008192307692307729, -0.0007525806451612926, 0.7500000000004725, -5.049999999999777, ' 11445.'
'2014-08-14', ' EUR_USD', 'buy', ' 1.3366250000000002', ' 1.3361200000000002', ' 1.34078', ' 1.33483', ' 1.3375557989958449', -0.0021099999999998342, -0.00432499999999969, -0.005104999999999915, -0.0010249999999998316, -0.0060349999999997905, -0.006679999999999797, -0.001576709534235396, -0.0032265404399283003, -0.003806221923987336, -0.0007665586006004073, -0.0044965000316653375, -0.0049746797736072365, -69.71076305507303, 3.134265705883138, -347.83351850270634, -121.41818082880566, 19.84326614571401, -132.5670051373551, 4.354288974641802, 32.495187488298114, -220.30957490523525, -55.00084434291154, -576.798444588337, -264.2512435063102, -0.002083784571031381, -0.00250471266727619, -0.003620500009321285, -0.00567443971884546, 1.3369625000000003, -0.0030399999999999316, -6542, -4024, 1744, -5334, -394, 0.20563076923076926, 0.0990074074074074, 0.10662336182336185, -82.75748398129447, 1.3349365, 1.3460345, 1.3370887500000002, 1.3365624999999999, 1.34078, 1.33483, 1.34152, 1.33424, 2.008195, 1.3378425, -1.87499999999563e-05, -0.00011599999999996058, -0.0004183333333333354, -0.00019000000000001115, -0.00024090909090909466, 5.3846153846164994e-05, -0.00022531249999999114, -0.00058023809523809, -0.0006294230769230755, -0.0007837096774193534, -5.049999999999777, 39.549999999997084, ' 11552.'
'2014-08-15', ' EUR_USD', 'hold', ' 1.3360850000000002', ' 1.34004', ' 1.341195', ' 1.33587', ' 1.3385784778083414', 0.003554999999999753, 0.0018099999999998673, -0.0004049999999999887, 0.0020599999999999508, 0.00289499999999987, -0.002115000000000089, 0.0026599625136082728, 0.0013525328232066739, -0.00030213846894127603, 0.0015396343742058558, 0.002165060632915555, -0.0015758239547593899, 136.51514829833647, 101.24864573278929, 70.78599333357265, 95.65679231486956, -12.819417143843104, 64.82724149602201, 122.1594521443699, 98.96523253326643, 63.21226408011524, 98.81394014685941, -41.32231404959132, 48.016467391631274, -0.0022708828150013916, 0.0008439700950773955, 0.00042180705127003244, -0.0006972538637930671, 1.3392862499999998, 0.0007250000000000867, 7615, -6542, -4024, 1744, -5334, 0.2055569230769231, 0.09897185185185187, 0.10658507122507124, -32.384211308057225, 1.3351605, 1.3452005, 1.3382975, 1.3363725000000002, 1.341195, 1.33587, 1.341195, 1.33483, 2.00913, 1.33816875, 0.0007187499999999902, 6.80000000000014e-05, -2.7499999999995122e-05, 0.000263888888888866, -0.00017636363636366136, -0.0002526923076923063, -0.00020437500000000663, -0.00029690476190477204, -0.0004930769230769252, -0.0006866129032258136, 39.549999999997084, -2.100000000000435, ' 13451.'
'2014-08-17', ' EUR_USD', 'sell', ' 1.3391600000000001', ' 1.33895', ' 1.3400699999999999', ' 1.338775', ' 1.3391087799999999', 0.0023500000000000743, 0.0024649999999999395, 0.0007200000000000539, 0.003230000000000288, 0.0009700000000001374, 0.0018050000000000566, 0.001758192428550108, 0.0018443903223754395, 0.0005380241064690329, 0.002418171473063433, 0.0007249734674659842, 0.0013498909991063472, 64.69691350393569, 63.926245548628124, 113.3733891000219, 82.43761211429567, 31.71929321530499, 69.92986527308753, 91.91402611553562, 12.473625552216253, 102.35963016112252, 81.91811840226654, 46.84614345129893, 80.3732665759857, -0.0028671432826928127, -0.003082444214460708, 2.9875047613552855e-05, -0.0003919446051623858, 1.33918625, 0.0019250000000001766, -547, 7615, -6542, -4024, 1744, 0.20615999999999998, 0.09926222222222221, 0.10689777777777777, -19.109179623159964, 1.3353215, 1.3442815000000001, 1.33923875, 1.3380625, 1.3400699999999999, 1.3380625, 1.341195, 1.33587, 2.0094575, 1.3389775, -0.00036250000000004334, 0.0003499999999999837, -0.00013083333333333927, 7.333333333332032e-05, -0.00022000000000002825, -0.0002584615384615578, -9.21875000000072e-05, -0.00040214285714285883, -0.0005209615384615438, -0.0006691935483871044, -2.100000000000435, -29.799999999997606, ' 750.'
'2014-08-18', ' EUR_USD', 'sell', ' 1.338995', ' 1.3360150000000002', ' 1.33992', ' 1.335295', ' 1.337690696052241', -0.00010500000000002174, -0.0005849999999998357, -0.00046999999999997044, -0.005209999999999937, 0.0002950000000003783, -0.0019649999999997725, -7.858575577045605e-05, -0.00043767768966020923, -0.000351668743008691, -0.0038845085649312655, 0.00022085467014073184, -0.001468631818113703, 19.91563167005915, -63.49079048442626, 24.381533220698802, 15.673372816773613, 51.06048703849635, 31.785883976418102, 18.669439134277365, -137.20391346629512, 40.333210312651254, -99.26815368548803, 49.04543060071959, 36.0160266825494, -0.004574732426582483, -0.005052874590407968, -0.005267703579060184, -0.0021622065710164597, 1.3368112500000002, 0.0038000000000004697, -4640, -547, 7615, -6542, -4024, 0.20599230769230772, 0.09918148148148148, 0.10681082621082624, -83.43454733109513, 1.33498125, 1.34391825, 1.33755625, 1.339055, 1.33992, 1.335295, 1.3400699999999999, 1.335295, 2.0075675, 1.338515, -0.00021500000000002073, -0.0003200000000000092, 0.0002666666666666743, -0.000374444444444455, 9.999999999998899e-05, -0.0002473076923077069, -9.999999999996123e-06, -0.0003640476190476144, -0.0005188461538461539, -0.0007785483870967748, -29.799999999997606, -39.89999999999938, ' 6738.'
'2014-08-19', ' EUR_USD', 'sell', ' 1.336055', ' 1.332065', ' 1.336055', ' 1.33133', ' 1.3331392006437766', -0.007974999999999843, -0.004055000000000142, -0.004534999999999956, -0.008379999999999832, -0.009160000000000057, -0.003654999999999742, -0.005951314886122686, -0.003034907044277566, -0.003392937303606132, -0.006251655233896081, -0.006829577438535709, -0.002736351930045026, -71.45405720080034, -219.79903165687253, -46.46980723012806, -212.01019144585644, -29.875963242263868, -49.26660922439743, -694.3850952910587, -314.0776674429026, -25.48881510547435, -311.63998869781614, -29.085604822410325, -249.65317173964783, -0.0037991392107811594, -0.007517760616322208, -0.007994489127196856, -0.008208682962422519, 1.33287875, 0.0014550000000004282, -7704, -4640, -547, 7615, -6542, 0.20554076923076928, 0.09896407407407408, 0.1065766951566952, -196.283575811764, 1.3341452, 1.3436718, 1.3338762499999999, 1.3375050000000002, 1.3375050000000002, 1.33133, 1.33992, 1.33133, 2.0017199999999997, 1.3356499999999998, -0.0012849999999999806, -0.0009450000000000181, -0.0009108333333333422, -0.0005894444444444326, -0.0003049999999999997, -0.0004950000000000146, -0.000526562499999994, -0.0003533333333333325, -0.0007253846153846192, -0.0008633870967741984, -39.89999999999938, -61.05000000000027, ' 11184.'
'2014-08-20', ' EUR_USD', 'buy', ' 1.33203', ' 1.325925', ' 1.3321800000000001', ' 1.32553', ' 1.3282143364443433', -0.013025000000000064, -0.014114999999999878, -0.010195000000000176, -0.01230500000000001, -0.014519999999999866, -0.015300000000000091, -0.00972777176145492, -0.01053326766365174, -0.007630302667425213, -0.009194981430695777, -0.010832223627228172, -0.011407481966113136, -992.2013744113793, -436.3935673783071, -186.75705620551398, -460.5162149608413, -149.66135022940384, -442.873260282099, -435.1098526934344, -237.4951115335824, -1219.1265703787087, -605.7988136353862, -94.12974701232721, -582.7887233614902, -0.009009850670413554, -0.008391012193890721, -0.012092493042904856, -0.012567024128686308, 1.32739, 0.0011300000000000754, -11613, -7704, -4640, -547, 7615, 0.20493307692307694, 0.09867148148148149, 0.10626159544159546, -288.22579971892617, 1.3323969999999998, 1.3436379999999999, 1.3289162500000002, 1.33406, 1.33406, 1.32553, 1.336055, 1.32553, 1.9949450000000002, 1.33127375, -0.0019724999999999326, -0.0018029999999999546, -0.0014333333333333236, -0.0009638888888888629, -0.0010099999999999957, -0.0005107692307692291, -0.0007031249999999989, -0.0005811904761904666, -0.0007994230769230704, -0.0008053225806451582, -61.05000000000027, 18.800000000001038, ' 13179.'
'2014-08-21', ' EUR_USD', 'sell', ' 1.3259699999999999', ' 1.32785', ' 1.32885', ' 1.324205', ' 1.326995275717353', -0.0081650000000002, -0.01110000000000011, -0.012189999999999923, -0.00863500000000017, -0.010380000000000056, -0.012594999999999912, -0.006111458329435073, -0.008290078046230337, -0.009096743380794546, -0.006460977863575102, -0.007756514201594685, -0.009396133373618398, -160.96949255150722, -66.57734468505053, -843.5642035365266, -359.39431034161925, -150.60750032863007, -385.0470654722213, -122.29039723148122, -109.12428987223375, -366.11590982400656, -192.059942216667, -1054.6107170328298, -514.3390080294392, -0.005891953403407767, -0.0075711146653910915, -0.006951377748860485, -0.010658232469424182, 1.32718875, -0.003935000000000244, 5834, -11613, -7704, -4640, -547, 0.20398846153846156, 0.09821666666666666, 0.1057717948717949, -246.20951656401064, 1.330896, 1.3438265, 1.32671875, 1.3289775000000001, 1.3289775000000001, 1.324205, 1.3321800000000001, 1.324205, 1.9909525000000001, 1.32769125, -0.0027674999999999783, -0.002243999999999957, -0.0020574999999999712, -0.0010522222222222074, -0.001137272727272709, -0.0008123076923076849, -0.0008928125000000064, -0.0007435714285714255, -0.0007146153846153862, -0.0008117741935483833, 18.800000000001038, -35.44999999999909, ' 10246.'
'2014-08-22', ' EUR_USD', 'hold', ' 1.327815', ' 1.32427', ' 1.3296899999999998', ' 1.32209', ' 1.3250150034007295', -0.007794999999999996, -0.011745000000000116, -0.014680000000000026, -0.012329999999999952, -0.012215000000000087, -0.013959999999999972, -0.005851816540484132, -0.00879106896254916, -0.010963814929609041, -0.009224898997456196, -0.009139646161386088, -0.010431689619871003, -149.4148271994182, -55.654195561021396, -238.3732243627078, -135.57837835487672, -1119.9907343063826, -502.59292862283615, -136.94866828752487, -177.42032061956516, -198.29727606632383, -170.9073177201394, -494.426723056501, -276.55755580344993, -0.012641428544800501, -0.008572155841044336, -0.01024678993706923, -0.009628723885592041, 1.32508, -0.0021500000000000963, -6894, 5834, -11613, -7704, -4640, 0.2042846153846154, 0.09835925925925926, 0.10592535612535614, -217.51387591795438, 1.3289292000000001, 1.3442728000000002, 1.32596625, 1.3269099999999998, 1.3296899999999998, 1.32209, 1.3296899999999998, 1.32209, 1.990735, 1.32620875, -0.001591250000000044, -0.0020460000000000365, -0.0017300000000000093, -0.0013144444444444698, -0.0010150000000000083, -0.0010461538461538676, -0.0008000000000000229, -0.0005645238095238177, -0.0007240384615384651, -0.0007717741935483934, -35.44999999999909, 1.3500000000021828, ' 16173.'
'2014-08-24', ' EUR_USD', 'sell', ' 1.3195999999999999', ' 1.319735', ' 1.3204799999999999', ' 1.31856', ' 1.319261361179361', -0.006189999999999918, -0.012329999999999952, -0.016280000000000072, -0.016385000000000094, -0.016864999999999908, -0.016750000000000043, -0.004668439014272992, -0.009256305060188468, -0.012185491929357133, -0.012263120079034885, -0.012617836301062328, -0.012532875415736085, -87.14154674365732, -71.45280583549673, -245.39163192312498, -142.9212050135316, -336.42515837494227, -222.9861123472415, -253.69321524007242, -675.6163215355705, -199.2417686570251, -251.97799620353953, -294.579732914373, -249.17157227049017, -0.015450093066108483, -0.01602266584652091, -0.011967328482016962, -0.013636227746304014, 1.3196275, 0.003355000000000219, 455, -6894, 5834, -11613, -7704, 0.20373384615384618, 0.09809407407407407, 0.10563977207977211, -234.20202093020524, 1.325969, 1.3453155, 1.31959375, 1.3260425, 1.3260425, 1.31856, 1.3296899999999998, 1.31856, 1.9797599999999997, 1.3227049999999998, -0.0029250000000000664, -0.003115000000000023, -0.0032400000000000206, -0.0022555555555555783, -0.0016218181818181889, -0.001606153846153847, -0.0011462500000000153, -0.0009333333333333363, -0.0010417307692307703, -0.001062258064516133, 1.3500000000021828, -10.799999999997478, ' 2035.'
'2014-08-25', ' EUR_USD', 'sell', ' 1.3196949999999998', ' 1.318615', ' 1.3210600000000001', ' 1.31791', ' 1.3197660996540712', -0.009234999999999882, -0.007309999999999928, -0.013449999999999962, -0.021424999999999805, -0.017505000000000104, -0.017984999999999918, -0.00695485182814315, -0.0055131323415728095, -0.010097104871008518, -0.015988328706605628, -0.013101368140586251, -0.013455783330839381, -120.34186562183744, -54.400171356264444, -103.98339874588288, -90.01611565291283, -269.0948339717586, -164.47336611315964, -324.0314735873452, -747.1029592526953, -272.51642829531494, -717.7281516815953, -214.6261727174091, -270.3913582000231, -0.014657420622762856, -0.016285636486390562, -0.01685772334992266, -0.012805827568651893, 1.31905, 0.0018800000000003259, -4151, 455, -6894, 5834, -11613, 0.20303615384615387, 0.09775814814814815, 0.10527800569800572, -184.3266353904599, 1.3228083000000004, 1.3460287, 1.3193199999999998, 1.3196675, 1.3210600000000001, 1.31791, 1.3210600000000001, 1.31791, 1.980015, 1.3195025, -0.001947499999999991, -0.0022240000000000038, -0.0024991666666666448, -0.002237222222222199, -0.001859999999999993, -0.001522692307692291, -0.0011468749999999917, -0.0011152380952380845, -0.0008621153846153789, -0.0010920967741935475, -10.799999999997478, -16.849999999997145, ' 7516.'
'2014-08-26', ' EUR_USD', 'buy', ' 1.3186499999999999', ' 1.3169650000000002', ' 1.3214800000000002', ' 1.31646', ' 1.3192783624067161', -0.007304999999999895, -0.010884999999999811, -0.008959999999999857, -0.02198499999999992, -0.023074999999999735, -0.019155000000000033, -0.00551624668685381, -0.008197462062732848, -0.006757546618398369, -0.016419582508682116, -0.017219635234768913, -0.014336287159835965, -67.43332324574597, -60.1669870242015, -155.86316763901524, -102.12169368744954, -128.79505571344606, -117.36384886606908, -1684.0398424834257, -794.7901092218023, -355.01680719610226, -811.7908016715111, -300.2470546713405, -779.7679014502895, -0.014605476305383135, -0.01589039253342091, -0.017516570989484632, -0.018087941993326955, 1.3179675000000002, 0.0012100000000003774, -8563, -4151, 455, -6894, 5834, 0.20286384615384617, 0.09767518518518518, 0.10518866096866099, -158.3150112453737, 1.3198343000000001, 1.3464192000000001, 1.31838875, 1.3191549999999999, 1.3214800000000002, 1.31646, 1.3214800000000002, 1.31646, 1.9797100000000003, 1.3192275000000002, -0.0020524999999999016, -0.0014739999999999753, -0.001783333333333322, -0.002065555555555518, -0.0017545454545454429, -0.0012953846153845956, -0.0013631249999999928, -0.001045238095238091, -0.0008809615384615282, -0.001015645161290315, -16.849999999997145, 22.250000000001435, ' 10720.'
